Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),Order_Pickup_Time,Delivery_Distance (m),Ordered_month,Ordered_year,Ordered_time (mins),Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam ,Road_traffic_density_Low ,Road_traffic_density_Medium ,Type_of_order_Drinks ,Type_of_order_Meal ,Type_of_order_Snack ,Type_of_vehicle_motorcycle ,Type_of_vehicle_scooter ,Festival_Yes ,City_Semi-Urban ,City_Urban 
24.0,5.0,0.0,0.0,21,15.0,19659.373527443684,3,2022,1425,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
37.0,4.4,0.0,0.0,31,5.0,4663.545220952834,3,2022,1220,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
33.0,4.3,0.0,1.0,35,15.0,19043.190708658745,2,2022,1120,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
32.0,4.7,2.0,3.0,49,15.0,17097.073943176798,3,2022,1155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,4.9,0.0,1.0,23,15.0,4610.035602260694,3,2022,1035,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,4.8,0.0,0.0,23,15.0,9348.112475389562,3,2022,1090,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
26.0,4.5,2.0,0.0,19,5.0,16385.802266862793,3,2022,1130,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
21.0,4.8,1.0,1.0,27,15.0,7790.9441384395805,3,2022,1210,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
38.0,4.9,2.0,1.0,21,10.0,10868.130915669624,3,2022,1380,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33.0,4.4,0.0,2.0,44,15.0,16600.361127912656,3,2022,1035,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
31.0,4.4,0.0,2.0,48,10.0,3027.484674030753,2,2022,720,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
34.0,4.1,0.0,1.0,25,10.0,1489.8424937942714,3,2022,625,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32.0,4.7,1.0,1.0,18,15.0,1512.5177574805932,3,2022,635,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
22.0,4.9,2.0,1.0,19,15.0,7600.990561376191,4,2022,1375,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
33.0,4.3,0.0,1.0,53,10.0,10724.145471030752,3,2022,1315,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
33.0,4.6,0.0,2.0,36,5.0,12209.864132447648,2,2022,1335,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
29.0,4.9,1.0,1.0,19,15.0,6290.13467763468,3,2022,760,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
35.0,4.7,1.0,0.0,26,10.0,16722.118375773258,3,2022,1345,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31.0,4.8,1.0,1.0,25,10.0,4596.926091184748,3,2022,1220,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39.0,4.5,2.0,0.0,18,5.0,1512.5236323325255,3,2022,535,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
27.0,4.3,0.0,1.0,22,5.0,9326.827803405624,3,2022,1330,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
31.0,5.0,0.0,1.0,43,15.0,14043.986316313523,2,2022,1150,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
24.0,4.9,2.0,0.0,10,10.0,12464.18980459368,3,2022,1420,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
26.0,4.5,1.0,0.0,10,5.0,13973.182653917394,3,2022,1405,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
38.0,4.8,2.0,1.0,30,10.0,7448.627554424398,3,2022,1170,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35.0,3.7,1.0,1.0,43,5.0,13631.339548300275,3,2022,1175,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
32.0,4.9,1.0,1.0,17,15.0,7763.180727989777,4,2022,1100,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
23.0,4.6,0.0,1.0,15,10.0,10587.773645836049,3,2022,1340,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
34.0,4.6,0.0,1.0,43,10.0,12099.02345211663,3,2022,1150,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
36.0,4.8,0.0,0.0,23,10.0,3029.5373875696914,3,2022,585,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
31.0,4.8,1.0,0.0,15,10.0,9087.980108212485,3,2022,1070,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
37.0,4.7,0.0,0.0,20,15.0,9314.965469327513,4,2022,1315,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
26.0,4.5,2.0,1.0,29,15.0,4658.009428704457,3,2022,1305,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
33.0,4.1,2.0,2.0,45,5.0,19617.824561450776,4,2022,1195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.0,4.9,1.0,0.0,23,10.0,9220.449825751995,4,2022,1355,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
37.0,5.0,2.0,1.0,32,10.0,7790.36212453358,3,2022,1160,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
28.0,4.9,0.0,1.0,36,15.0,19089.60903186475,2,2022,1235,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25.0,4.9,1.0,1.0,11,5.0,12100.287598006089,3,2022,1335,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
34.0,4.9,1.0,0.0,24,10.0,1552.5398251397548,3,2022,535,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
22.0,4.7,1.0,1.0,14,10.0,3104.8274856004796,3,2022,530,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
26.0,4.1,0.0,0.0,24,5.0,1558.077255933035,3,2022,555,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
30.0,5.0,2.0,1.0,23,15.0,17074.283280249405,3,2022,1060,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20.0,4.8,1.0,1.0,15,5.0,3145.067434621583,3,2022,620,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
36.0,3.9,2.0,1.0,36,5.0,6764282.268975216,2,2022,1365,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31.0,4.6,0.0,1.0,27,15.0,3024.9845915962637,3,2022,705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31.0,4.9,1.0,0.0,26,15.0,6210.618493121404,3,2022,860,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
34.0,4.8,1.0,0.0,17,10.0,3052.701203227866,2,2022,585,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
20.0,5.0,1.0,0.0,11,5.0,3073.6267316959006,3,2022,590,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
35.0,4.8,0.0,0.0,41,15.0,10602.45939514964,3,2022,1410,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
36.0,4.8,1.0,1.0,25,15.0,12463.962426993912,3,2022,1335,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
30.0,4.2,0.0,1.0,32,15.0,1489.7343062370803,4,2022,640,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
34.0,3.7,1.0,0.0,32,10.0,17072.69000033606,3,2022,1415,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
28.0,4.9,1.0,1.0,26,5.0,8929.090496038414,2,2022,1280,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
21.0,4.2,0.0,0.0,23,10.0,3064.002956584147,4,2022,600,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
21.0,4.5,1.0,0.0,15,10.0,3018.9114817580244,3,2022,635,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,4.7,0.0,0.0,21,5.0,6081.19089136717,4,2022,900,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,4.8,1.0,0.0,24,5.0,12435.18327861207,3,2022,1105,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
31.0,4.8,2.0,1.0,22,5.0,3104.8274856004796,3,2022,625,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
36.0,4.7,1.0,0.0,34,5.0,8936.297424957562,3,2022,1270,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
23.0,4.8,1.0,1.0,19,10.0,9193.021332844553,3,2022,1395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23.0,4.2,1.0,1.0,40,10.0,16660.097204546266,3,2022,1150,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39.0,4.6,2.0,0.0,35,5.0,7546.781220484459,4,2022,1300,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
27.0,4.8,2.0,1.0,21,10.0,12419.634114062013,3,2022,1310,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,4.3,1.0,0.0,34,10.0,4530.346340591708,2,2022,1185,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
28.0,4.9,1.0,1.0,34,15.0,17076.7871164594,4,2022,1065,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
32.0,5.0,1.0,1.0,26,15.0,4610.027010711368,3,2022,1395,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
34.0,5.0,1.0,1.0,27,10.0,8790.25588198452,2,2022,1160,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
24.0,5.0,1.0,1.0,24,10.0,4537.905323142913,3,2022,1295,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
32.0,4.2,1.0,1.0,35,10.0,19884.989093916975,3,2022,1125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
25.0,4.9,1.0,0.0,29,5.0,7761.735387691425,4,2022,1270,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
39.0,5.0,1.0,0.0,16,10.0,6290.13467763468,2,2022,960,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
34.0,5.0,2.0,1.0,29,5.0,1532.2764695194392,4,2022,500,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30.0,4.7,0.0,1.0,21,5.0,8812.444327169695,2,2022,1360,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
34.0,4.6,1.0,1.0,26,10.0,12099.251698246315,4,2022,1230,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
32.0,5.0,1.0,1.0,29,5.0,12434.914295120449,4,2022,1375,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
39.0,4.8,0.0,1.0,26,10.0,6217.932880264152,3,2022,840,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29.0,4.7,2.0,1.0,26,10.0,7601.681384871197,3,2022,1100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36.0,4.8,1.0,1.0,15,10.0,16822.155609317255,3,2022,1420,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
26.0,4.6,1.0,0.0,19,10.0,20069.389638817524,2,2022,1215,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24.0,4.6,2.0,0.0,22,5.0,10806.365520889613,2,2022,1060,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
35.0,4.4,0.0,1.0,33,5.0,7790.9441384395805,4,2022,1055,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
28.0,4.8,2.0,1.0,14,15.0,7772.596236164787,3,2022,1310,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22.0,4.2,0.0,1.0,23,10.0,3116.247995629967,3,2022,500,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
32.0,4.2,0.0,1.0,38,15.0,10427.32189063304,3,2022,1045,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
32.0,3.7,2.0,1.0,31,10.0,17078.02907027328,3,2022,1115,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
22.0,4.7,0.0,0.0,25,5.0,7683.177078354373,4,2022,1320,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
27.0,5.0,0.0,1.0,36,10.0,12464.367397048669,3,2022,1040,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
30.0,4.6,1.0,1.0,33,10.0,6290.13467763468,3,2022,805,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28.0,4.9,0.0,0.0,17,15.0,20176.709024393567,4,2022,1275,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
24.0,4.7,0.0,0.0,23,10.0,13989.473698864706,3,2022,1335,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
25.0,4.6,1.0,1.0,21,15.0,3116.17292179438,3,2022,705,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22.0,4.8,2.0,1.0,26,15.0,12233.735310134827,3,2022,1340,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23.0,4.7,2.0,1.0,18,10.0,12417.687564200063,3,2022,1185,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
31.0,4.8,1.0,1.0,15,5.0,1514.7814055665174,3,2022,565,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
36.0,4.7,2.0,1.0,20,5.0,19760.080920474553,3,2022,1390,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
22.0,4.8,2.0,1.0,22,15.0,20177.519993018657,4,2022,1050,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
34.0,4.8,1.0,0.0,25,10.0,7683.556858430526,3,2022,1360,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
28.0,4.9,1.0,1.0,11,5.0,9348.134176984027,3,2022,1300,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
23.0,4.6,2.0,0.0,33,5.0,10756.96109186027,3,2022,1255,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39.0,5.0,0.0,0.0,40,5.0,16900.61622615426,3,2022,1320,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
31.0,4.6,2.0,0.0,48,5.0,11007.734763744616,2,2022,1285,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
36.0,4.6,1.0,1.0,31,10.0,6081.108484516132,4,2022,730,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30.0,5.0,2.0,0.0,15,15.0,7763.485791200292,4,2022,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
23.0,4.9,2.0,1.0,18,15.0,6080.91814244962,3,2022,840,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.0,4.1,0.0,0.0,15,10.0,2937.443361922329,2,2022,530,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
39.0,4.9,0.0,2.0,35,5.0,10881.43182310278,3,2022,1315,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
25.0,4.8,0.0,1.0,35,10.0,12100.108934661812,3,2022,1090,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29.0,4.8,0.0,1.0,16,10.0,12416.87169160696,3,2022,1430,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
38.0,4.6,1.0,1.0,24,15.0,7762.461854550194,3,2022,1370,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29.0,4.8,1.0,0.0,29,10.0,11007.734763744616,3,2022,1340,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27.0,4.6,0.0,1.0,22,5.0,4674.324006381909,3,2022,1155,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25.0,4.8,2.0,1.0,23,10.0,14023.23208308448,3,2022,1115,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
22.0,4.8,0.0,0.0,15,15.0,10254.493561950978,2,2022,1370,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
24.0,4.7,0.0,0.0,14,10.0,1536.7187556842812,3,2022,535,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38.0,4.7,2.0,1.0,39,10.0,19659.494006263994,3,2022,1165,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
36.0,4.9,1.0,0.0,16,10.0,4395.412963628291,2,2022,1410,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
31.0,4.6,2.0,0.0,19,10.0,10485.869597395447,2,2022,1055,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
21.0,4.9,1.0,1.0,20,5.0,9315.069177421892,3,2022,1075,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
27.0,4.2,0.0,1.0,16,15.0,3105.4853062814936,3,2022,600,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
21.0,4.9,0.0,1.0,19,15.0,3018.9069957366155,3,2022,590,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31.0,4.7,2.0,1.0,25,5.0,2239081.456314543,2,2022,1345,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
33.0,4.1,0.0,1.0,41,15.0,3059.7099613184355,3,2022,705,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,4.8,2.0,0.0,17,5.0,1514.7927355664838,3,2022,580,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
39.0,4.2,2.0,2.0,49,10.0,13429.052145534713,2,2022,1255,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
38.0,4.8,0.0,2.0,39,10.0,7441.053171025902,2,2022,1310,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
34.0,4.9,2.0,1.0,27,5.0,10865.882927764756,3,2022,1360,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,4.7,2.0,0.0,16,5.0,3109.0585255903516,4,2022,505,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
22.0,4.8,0.0,0.0,15,10.0,4469.203457950985,3,2022,1300,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20.0,4.6,0.0,1.0,22,5.0,4610.390241501909,3,2022,1390,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
21.0,4.7,1.0,0.0,23,15.0,7761.779919073713,3,2022,1400,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
33.0,4.9,2.0,0.0,29,10.0,6218.00119018663,4,2022,930,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
22.0,4.6,2.0,1.0,19,5.0,10427.69256917753,3,2022,1155,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,4.8,1.0,0.0,26,10.0,4469.31202175492,3,2022,1170,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
36.0,4.9,0.0,1.0,37,10.0,10602.467987619508,3,2022,1235,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
23.0,4.5,2.0,0.0,12,5.0,5021120.1350794975,2,2022,1350,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24.0,4.8,2.0,0.0,16,5.0,3059.60707159485,3,2022,525,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
29.0,4.9,2.0,1.0,18,15.0,1513.575326884487,2,2022,550,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25.0,4.8,2.0,0.0,15,10.0,1513.7670422991537,2,2022,625,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
29.0,4.6,0.0,2.0,38,15.0,16384.894686767213,3,2022,1200,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
28.0,4.7,2.0,1.0,18,10.0,3073.391571443162,3,2022,540,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
36.0,4.1,2.0,1.0,36,10.0,11007.734763744616,4,2022,1270,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
21.0,5.0,0.0,1.0,19,15.0,3019.0991967411746,4,2022,610,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
30.0,4.9,2.0,1.0,17,5.0,1489.8424937942714,3,2022,510,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27.0,4.6,0.0,1.0,21,5.0,16600.06663605748,3,2022,1420,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
33.0,4.1,0.0,1.0,25,15.0,3105.3555451188636,3,2022,535,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
26.0,4.5,0.0,0.0,25,5.0,4658.009301231346,3,2022,1390,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33.0,4.9,1.0,1.0,29,5.0,3025.6560842059307,3,2022,670,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
27.0,4.9,1.0,1.0,15,10.0,3059.3634547239317,3,2022,530,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
37.0,4.5,2.0,1.0,39,10.0,19471.424915064745,2,2022,1165,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
34.0,4.6,2.0,0.0,25,15.0,17098.19699771769,3,2022,1260,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
39.0,4.4,1.0,1.0,41,5.0,19658.727827948922,3,2022,1260,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
34.0,4.8,0.0,1.0,36,10.0,9075.228438646323,3,2022,1095,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
31.0,4.9,2.0,0.0,16,10.0,9192.770952683548,3,2022,1240,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
22.0,5.0,1.0,1.0,23,10.0,3073.6336615831137,3,2022,510,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
28.0,4.5,2.0,1.0,23,10.0,1520.2946823347984,3,2022,680,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22.0,4.9,1.0,1.0,25,5.0,3105.363416194922,3,2022,715,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36.0,4.8,0.0,0.0,29,5.0,7562.950099273998,3,2022,1340,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
27.0,4.9,0.0,1.0,26,5.0,12098.93438000095,4,2022,1200,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
27.0,5.0,0.0,1.0,39,15.0,12254.988311075596,3,2022,1245,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
33.0,4.6,1.0,1.0,15,10.0,13972.05302455759,3,2022,1345,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
31.0,4.2,0.0,1.0,33,5.0,13788.747286078187,3,2022,1075,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
21.0,4.5,0.0,1.0,17,10.0,1468.8163256853813,2,2022,575,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
35.0,4.9,1.0,0.0,12,10.0,7648.947507755509,3,2022,1415,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
32.0,4.0,0.0,1.0,24,5.0,1512.4736191451339,3,2022,560,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30.0,3.9,2.0,1.0,37,10.0,12073.551890748644,4,2022,1305,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32.0,4.0,1.0,2.0,39,15.0,16601.197594951627,3,2022,1105,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
20.0,4.7,1.0,1.0,36,10.0,17074.904296042027,4,2022,1295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
26.0,4.3,0.0,0.0,32,15.0,19362.825446415227,3,2022,1175,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
25.0,4.9,0.0,1.0,21,10.0,13619.597248656555,2,2022,1395,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35.0,4.6,2.0,0.0,27,10.0,9191.51681625338,3,2022,1140,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
27.0,4.5,1.0,0.0,15,10.0,1558.137239175215,3,2022,660,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
23.0,4.0,2.0,0.0,34,10.0,20442.92976252901,2,2022,1200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28.0,5.0,1.0,0.0,21,10.0,6127.106344248052,3,2022,800,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,4.7,2.0,1.0,16,15.0,1520.2946823347984,3,2022,510,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
33.0,4.8,1.0,1.0,28,10.0,5960.345509794304,3,2022,735,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26.0,5.0,2.0,0.0,15,10.0,1536.8503798521726,3,2022,590,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
25.0,4.8,1.0,0.0,16,5.0,9435.201537430714,3,2022,1240,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
30.0,4.7,1.0,1.0,30,15.0,16385.98063528554,4,2022,1395,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27.0,4.8,1.0,1.0,17,15.0,1529.7232853100245,4,2022,500,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
21.0,4.6,1.0,1.0,18,5.0,4663.600819587387,3,2022,1415,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38.0,4.6,2.0,0.0,33,10.0,1532.2206834602052,3,2022,720,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26.0,4.7,2.0,0.0,10,15.0,1572.533729286321,3,2022,520,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
22.0,3.3,1.0,0.0,35,5.0,12234.750048930859,3,2022,1370,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
22.0,4.9,0.0,0.0,29,15.0,4663.644606869089,3,2022,1310,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
39.0,4.5,1.0,1.0,27,10.0,12293.290453033771,3,2022,1355,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
31.0,4.2,0.0,3.0,46,5.0,16851.359915661254,4,2022,1290,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
30.0,4.8,0.0,1.0,39,10.0,16647.924695165646,2,2022,1210,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
35.0,4.7,0.0,1.0,26,5.0,6290.13467763468,3,2022,1010,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
37.0,5.0,1.0,1.0,16,10.0,20178.267239099554,3,2022,1280,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
35.0,4.8,0.0,1.0,44,5.0,1498.1846390601354,2,2022,720,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26.0,4.9,0.0,0.0,10,10.0,9435.201537430714,2,2022,1110,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
39.0,4.7,1.0,1.0,49,15.0,12294.166376369665,4,2022,1275,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
32.0,4.9,2.0,0.0,15,5.0,3040.8940852046726,3,2022,630,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
22.0,4.9,0.0,0.0,22,10.0,7573.467821949915,3,2022,1415,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
38.0,5.0,0.0,1.0,34,5.0,10881.197531246407,3,2022,1090,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38.0,4.6,1.0,0.0,18,5.0,7772.241719523235,4,2022,1115,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
