Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Festival,Time_taken(min),Delivery_Distance (m),Ordered_time (mins)
34.0,4.6,Sandstorms,Low ,2.0,1.0,No ,17,12435.842440173281,1400
35.0,4.2,Fog,High ,0.0,1.0,No ,31,1558.0766213086717,670
36.0,4.6,Windy,Low ,1.0,1.0,No ,24,14152.80068944862,1370
32.0,4.5,Windy,Jam ,1.0,1.0,No ,30,9348.206267361391,1270
38.0,4.7,Fog,Jam ,0.0,2.0,No ,49,16853.52490584544,1200
35.0,4.9,Cloudy,High ,2.0,0.0,No ,26,6217.735074214348,880
27.0,4.8,Fog,Jam ,1.0,0.0,No ,31,16901.828274275405,1285
37.0,4.4,Stormy,High ,0.0,1.0,No ,49,6050.5511524628755,735
32.0,4.8,Sunny,Low ,2.0,1.0,No ,23,20442.92976252901,1425
22.0,4.9,Sandstorms,High ,1.0,0.0,No ,10,6290.13467763468,770
23.0,5.0,Fog,Low ,1.0,1.0,No ,13,1513.073455729525,565
33.0,5.0,Cloudy,Jam ,0.0,1.0,No ,45,13969.60642768458,1200
34.0,4.6,Cloudy,High ,0.0,1.0,No ,33,5958.756242189326,730
33.0,4.1,Windy,Jam ,0.0,1.0,Yes ,40,12293.78731203682,1235
36.0,4.2,Windy,Jam ,0.0,1.0,No ,42,8811.839531569469,1195
34.0,5.0,Windy,Jam ,2.0,1.0,No ,30,7661.250453808297,1320
38.0,4.9,Sunny,Low ,2.0,1.0,No ,21,13989.852322089257,0
38.0,4.9,Fog,Medium ,0.0,1.0,No ,45,16902.60949288168,1110
24.0,4.5,Fog,Low ,1.0,0.0,No ,10,1532.2885596942126,520
33.0,4.1,Cloudy,Jam ,1.0,2.0,No ,43,19688.565914789702,1290
22.0,4.7,Sunny,Jam ,0.0,1.0,No ,18,19618.968653878263,1155
35.0,3.7,Stormy,Medium ,1.0,0.0,No ,32,10867.434750937748,1080
33.0,4.3,Fog,Low ,2.0,1.0,No ,31,12292.622739442964,1380
36.0,4.9,Cloudy,Low ,2.0,0.0,No ,17,7631.500138051357,1415
25.0,4.5,Stormy,Jam ,0.0,1.0,No ,24,7772.618958964863,1155
27.0,5.0,Stormy,High ,2.0,1.0,No ,24,1536.906134034303,705
28.0,4.7,Stormy,Medium ,1.0,1.0,No ,26,5952.9046136306,940
25.0,5.0,Windy,High ,2.0,0.0,No ,17,6050.033592458703,820
35.0,4.9,Cloudy,Low ,0.0,1.0,No ,41,10445.219519730212,1355
35.0,4.6,Windy,Low ,2.0,1.0,No ,25,12580.267822400963,1395
20.0,5.0,Stormy,Jam ,0.0,1.0,No ,28,7660.8956642418225,1155
35.0,4.5,Sandstorms,Jam ,2.0,1.0,No ,29,13682.511992314727,1190
29.0,4.9,Cloudy,Low ,2.0,1.0,No ,19,4674.173521866282,1335
30.0,4.9,Sandstorms,Low ,2.0,1.0,No ,16,10868.244074540835,1425
35.0,4.9,Cloudy,Medium ,0.0,1.0,No ,35,12580.267822400963,1120
33.0,4.4,Cloudy,Medium ,1.0,2.0,No ,41,10906.414500350793,1140
34.0,4.7,Windy,Low ,1.0,1.0,No ,18,20442.92976252901,1390
20.0,4.7,Sunny,Jam ,1.0,1.0,No ,11,16851.37103091421,1185
23.0,4.8,Sandstorms,Jam ,0.0,1.0,No ,20,7549.97184471634,1275
31.0,4.6,Fog,Low ,0.0,1.0,No ,29,1572.533729286321,560
25.0,4.7,Fog,Jam ,2.0,2.0,No ,42,12234.645517155797,1165
34.0,4.0,Fog,High ,0.0,1.0,No ,31,6209.141643213009,900
31.0,4.2,Windy,Low ,0.0,0.0,No ,32,3059.4028768209837,655
22.0,4.8,Windy,Jam ,2.0,1.0,No ,24,12464.390099643042,1240
27.0,4.5,Cloudy,Medium ,1.0,1.0,No ,11,9181.151801248025,1120
28.0,4.8,Sunny,High ,1.0,1.0,No ,16,6175.413559946172,770
31.0,4.6,Fog,Low ,0.0,1.0,No ,24,8942.954308598226,1410
34.0,4.8,Cloudy,Medium ,0.0,1.0,No ,25,7772.596236164787,1105
39.0,4.6,Fog,Jam ,2.0,1.0,No ,36,7660.6928822610425,1215
28.0,4.6,Fog,Medium ,1.0,1.0,No ,14,7763.196932715944,1055
31.0,4.6,Sunny,Jam ,1.0,1.0,No ,30,12257.619701209578,1250
26.0,3.4,Sunny,Low ,1.0,1.0,No ,41,19975.632175541916,1355
32.0,4.0,Stormy,Jam ,0.0,1.0,No ,38,19917.359352866202,1255
36.0,4.9,Sunny,Low ,1.0,0.0,No ,19,19917.2484157288,1335
21.0,5.0,Fog,Medium ,1.0,1.0,No ,28,10641.04205546869,1110
36.0,4.4,Fog,Jam ,1.0,2.0,No ,48,12435.23852372965,1315
28.0,4.8,Cloudy,Low ,2.0,0.0,No ,13,9348.356419300422,1390
31.0,4.6,Sandstorms,Low ,1.0,1.0,No ,15,19363.38289365832,1390
37.0,3.5,Sandstorms,Jam ,2.0,2.0,No ,44,12209.88938248318,1255
38.0,4.6,Fog,Low ,2.0,1.0,No ,18,1512.5236323325255,570
27.0,4.8,Sunny,High ,1.0,1.0,No ,14,3145.067434621583,710
35.0,4.2,Stormy,Jam ,2.0,1.0,No ,35,13972.751063504558,1315
28.0,4.2,Fog,Jam ,1.0,0.0,No ,40,19916.194656540203,1225
36.0,5.0,Sunny,Low ,1.0,1.0,No ,12,1489.777721651655,560
30.0,4.8,Fog,Jam ,1.0,1.0,No ,43,13766.61690820274,1165
28.0,4.9,Sunny,Low ,1.0,1.0,No ,17,2979.750394372844,495
38.0,4.8,Sunny,Jam ,2.0,0.0,No ,19,10564.405615161895,1270
33.0,4.9,Cloudy,Jam ,0.0,1.0,No ,44,10602.504075104976,1195
30.0,4.5,Sunny,Medium ,2.0,1.0,No ,25,12073.616371381317,1140
37.0,5.0,Windy,High ,0.0,1.0,No ,34,6242.088049788143,735
27.0,4.6,Stormy,High ,0.0,0.0,No ,26,1514.7814055665174,685
39.0,5.0,Sandstorms,Low ,2.0,1.0,No ,22,3040.666798077057,615
22.0,5.0,Cloudy,Jam ,1.0,3.0,No ,44,12580.267822400963,1305
33.0,4.2,Sandstorms,Medium ,0.0,1.0,No ,32,9176.379825815138,1090
31.0,4.2,Windy,Medium ,0.0,1.0,No ,33,8790.247271593105,1065
25.0,4.7,Windy,Low ,2.0,1.0,No ,17,1488.3231072639644,525
25.0,4.9,Windy,High ,2.0,1.0,No ,29,1532.1547990764786,710
26.0,4.2,Fog,Jam ,1.0,1.0,No ,42,17097.651549864546,1165
26.0,4.7,Stormy,Jam ,1.0,1.0,No ,27,13631.339548300275,1155
39.0,4.1,Sandstorms,Jam ,0.0,0.0,No ,40,7448.303502970493,1250
32.0,4.7,Fog,Low ,2.0,1.0,No ,30,11007.734763744616,1380
36.0,4.2,Cloudy,High ,0.0,1.0,No ,32,3105.1455399287056,695
34.0,4.9,Cloudy,Low ,2.0,0.0,No ,19,1512.714085470432,495
29.0,4.3,Windy,Jam ,0.0,0.0,No ,33,16901.65909457258,1310
31.0,4.8,Sandstorms,Medium ,2.0,0.0,No ,29,7573.406195224182,1080
39.0,4.9,Stormy,Low ,1.0,1.0,No ,23,3109.1253358399576,635
32.0,4.8,Stormy,Medium ,0.0,0.0,No ,39,20087.481165167555,1110
24.0,4.8,Sunny,Low ,0.0,0.0,No ,17,3104.5560524380962,620
34.0,4.7,Sunny,Medium ,1.0,0.0,No ,19,6290.13467763468,950
20.0,4.9,Fog,Low ,2.0,0.0,No ,25,19373.74583495492,1340
34.0,4.5,Fog,Low ,1.0,1.0,No ,15,3108.988150168451,505
20.0,4.5,Sandstorms,Jam ,1.0,0.0,No ,29,12351.18165904579,1180
35.0,4.6,Windy,Jam ,0.0,2.0,No ,37,16635.518179509836,1190
34.0,4.8,Cloudy,High ,1.0,1.0,No ,27,6209.259882041872,890
24.0,4.7,Fog,Low ,2.0,1.0,No ,20,16847.895631642252,1415
32.0,4.9,Fog,Low ,1.0,0.0,No ,19,9074.821802568853,1355
34.0,4.9,Windy,Low ,1.0,1.0,No ,28,17074.904532035715,1365
25.0,4.3,Sandstorms,Jam ,0.0,2.0,No ,38,19975.15257949553,1260
24.0,4.4,Windy,Low ,0.0,1.0,No ,16,3116.247995629967,610
33.0,4.5,Windy,High ,2.0,1.0,No ,29,3109.0591043933687,720
26.0,5.0,Windy,Medium ,2.0,1.0,No ,27,6290.13467763468,1015
30.0,4.8,Sandstorms,Medium ,2.0,0.0,No ,33,9435.201537430714,1075
32.0,4.9,Sunny,Medium ,1.0,1.0,No ,17,20442.92976252901,1090
30.0,4.8,Cloudy,High ,1.0,0.0,No ,25,3104.691169539904,680
35.0,4.2,Stormy,Low ,0.0,1.0,No ,23,1552.331352726081,565
24.0,4.8,Windy,Jam ,2.0,0.0,No ,24,17297.86575291325,1150
36.0,4.9,Sandstorms,Jam ,0.0,1.0,No ,36,12463.970105023904,1285
30.0,4.9,Fog,Low ,1.0,1.0,No ,27,19663.125922534895,1435
35.0,4.2,Windy,High ,0.0,1.0,No ,34,6209.250269756872,805
20.0,4.8,Stormy,Low ,2.0,0.0,No ,14,4657.672650623545,1395
33.0,4.8,Sunny,Low ,0.0,1.0,No ,30,10725.04264384306,1365
27.0,4.8,Cloudy,High ,1.0,1.0,No ,30,3108.983787513406,690
22.0,4.1,Windy,Low ,0.0,1.0,No ,26,1512.5686168842199,495
22.0,4.7,Stormy,Jam ,2.0,1.0,No ,26,10683.393573517062,1285
36.0,4.1,Windy,Jam ,0.0,1.0,No ,50,19889.97830374344,1245
22.0,4.6,Stormy,Low ,2.0,1.0,No ,13,4674.280112157379,1355
21.0,4.9,Cloudy,Jam ,2.0,0.0,No ,29,9121.874253616897,1315
34.0,4.9,Windy,Low ,2.0,1.0,No ,23,4674.280112157379,1400
36.0,4.7,Fog,Jam ,0.0,1.0,Yes ,47,13406.47565433019,1305
39.0,4.4,Windy,Low ,0.0,0.0,No ,20,3116.2880555409943,625
39.0,4.6,Fog,Medium ,2.0,0.0,No ,18,6147.1273659105955,1015
34.0,5.0,Sunny,Low ,1.0,0.0,No ,10,3064.3356747968533,495
20.0,4.9,Sandstorms,Medium ,1.0,1.0,No ,24,6128.639386843045,1000
25.0,4.8,Stormy,Medium ,1.0,0.0,No ,22,12257.01219409813,1075
33.0,4.9,Fog,Low ,1.0,1.0,No ,29,19975.642174489847,1380
29.0,4.8,Windy,Jam ,1.0,1.0,No ,18,19839.65909370899,1200
35.0,4.9,Windy,Medium ,1.0,1.0,No ,30,13988.777563349286,1035
24.0,4.6,Cloudy,Medium ,0.0,1.0,No ,41,20863.62506156607,1090
39.0,4.8,Windy,Low ,0.0,1.0,No ,28,10683.827860847892,1405
26.0,4.7,Cloudy,Jam ,0.0,1.0,No ,41,10703.215446671857,1260
34.0,3.9,Windy,Jam ,1.0,0.0,No ,38,14022.476786450992,1300
38.0,4.3,Fog,High ,1.0,0.0,No ,37,1514.7861398649297,685
22.0,4.6,Sunny,Jam ,2.0,1.0,No ,17,4464.79590112666,1295
39.0,4.8,Cloudy,Low ,0.0,1.0,No ,22,3105.363416194922,620
36.0,4.5,Cloudy,Low ,1.0,1.0,No ,19,4537.843333696388,1390
23.0,4.7,Sunny,Low ,1.0,1.0,No ,20,1509.467584367178,660
23.0,4.8,Cloudy,Low ,0.0,1.0,No ,15,3073.202406261182,610
30.0,4.8,Fog,Low ,2.0,0.0,No ,15,1552.2330405305722,590
35.0,4.7,Cloudy,High ,2.0,1.0,No ,29,5992.191829586483,885
36.0,4.6,Stormy,Low ,1.0,1.0,No ,25,1532.3596444882273,525
26.0,4.8,Stormy,Medium ,0.0,0.0,No ,27,10757.108800258133,1080
26.0,4.6,Sandstorms,Low ,1.0,1.0,No ,16,13787.603106955783,1365
28.0,4.6,Windy,High ,1.0,1.0,No ,18,6290.13467763468,790
29.0,4.6,Stormy,Jam ,1.0,1.0,No ,20,10427.668815941242,1230
23.0,4.9,Sunny,Medium ,2.0,1.0,No ,12,4469.362226704516,1095
29.0,4.9,Cloudy,High ,2.0,1.0,No ,23,6128.249797982013,815
28.0,4.8,Fog,Medium ,0.0,1.0,No ,29,6290.13467763468,1000
38.0,4.5,Windy,Medium ,2.0,1.0,No ,32,16153.27446861657,1075
33.0,5.0,Sandstorms,High ,1.0,1.0,No ,33,6058.874461145507,825
31.0,4.7,Stormy,Low ,0.0,1.0,No ,25,20253.518127453113,1355
36.0,4.7,Cloudy,Medium ,2.0,0.0,No ,16,6290.13467763468,920
23.0,4.8,Cloudy,Medium ,2.0,1.0,No ,31,12580.267822400963,1110
27.0,4.9,Stormy,Jam ,1.0,0.0,No ,28,16851.37103091421,1260
36.0,4.7,Fog,High ,0.0,0.0,No ,26,2979.5210494999237,680
21.0,4.8,Sandstorms,Jam ,2.0,1.0,No ,17,4469.223038792308,1245
38.0,4.4,Cloudy,Jam ,2.0,1.0,No ,45,16384.900933459227,1320
29.0,4.7,Fog,High ,1.0,1.0,No ,30,1514.793721388757,675
36.0,4.1,Sandstorms,Low ,0.0,1.0,No ,31,4544.215521132343,1345
21.0,4.8,Windy,Jam ,1.0,0.0,No ,13,9326.616887755374,1275
28.0,4.7,Sunny,Low ,0.0,1.0,No ,24,12420.59924680664,1335
20.0,4.7,Cloudy,Low ,0.0,0.0,No ,16,3026.096197898999,565
29.0,4.7,Sandstorms,Jam ,1.0,1.0,No ,15,4596.70198232987,1155
27.0,4.6,Sandstorms,Medium ,0.0,0.0,No ,14,7601.027931404884,1100
33.0,4.6,Sandstorms,Medium ,0.0,0.0,No ,26,4395.557447433939,1075
20.0,4.9,Sandstorms,Medium ,1.0,0.0,No ,26,4596.477246826325,1055
27.0,4.8,Cloudy,Medium ,0.0,1.0,No ,22,9054.052950169496,1070
24.0,4.9,Cloudy,Medium ,0.0,0.0,No ,25,9055.84850422643,1125
38.0,4.7,Sunny,Low ,0.0,1.0,No ,20,3064.4857806760533,625
23.0,4.5,Sandstorms,Medium ,0.0,0.0,No ,18,7661.01794664148,1140
24.0,4.8,Windy,Jam ,2.0,1.0,No ,18,9055.4769335006,1180
30.0,4.0,Fog,Jam ,1.0,2.0,No ,39,19675.00391866279,1320
23.0,4.9,Cloudy,Medium ,1.0,1.0,No ,30,19976.746466954737,1045
23.0,4.7,Sandstorms,Jam ,0.0,1.0,No ,30,4657.5915949523005,1170
20.0,4.6,Stormy,Medium ,2.0,0.0,No ,29,19661.0981702992,1110
29.0,4.7,Fog,High ,1.0,1.0,No ,30,2937.1381383790867,685
39.0,4.8,Sunny,Low ,2.0,0.0,No ,15,19658.75217196504,1345
37.0,4.3,Stormy,Medium ,1.0,0.0,No ,37,10757.536302641865,1125
36.0,4.8,Sunny,Medium ,2.0,1.0,No ,23,6037.116126732456,1015
32.0,4.9,Windy,High ,1.0,0.0,No ,30,6290.13467763468,790
24.0,4.6,Fog,High ,2.0,1.0,No ,21,6081.1421877460125,810
26.0,4.5,Cloudy,Jam ,1.0,1.0,No ,26,9326.940869812142,1150
38.0,4.7,Sunny,Jam ,0.0,2.0,No ,36,12162.012260678955,1220
34.0,4.9,Stormy,High ,1.0,1.0,No ,30,6036.610249816451,735
29.0,4.4,Cloudy,Jam ,2.0,0.0,No ,32,19659.625283684272,1165
39.0,4.8,Windy,Low ,0.0,1.0,No ,29,16385.98063528554,1330
25.0,4.8,Sandstorms,Medium ,2.0,1.0,No ,26,13973.207156405251,1055
24.0,5.0,Fog,Low ,1.0,1.0,No ,26,13610.877575672199,1340
32.0,4.8,Windy,High ,0.0,2.0,No ,49,6118.933768642428,850
27.0,4.8,Fog,Low ,0.0,0.0,No ,15,9074.34222926449,1420
20.0,4.7,Fog,Low ,1.0,0.0,No ,15,3073.4222587643044,585
20.0,4.0,Stormy,Jam ,0.0,1.0,No ,35,16787.874845260118,1280
29.0,4.8,Sunny,Medium ,2.0,0.0,No ,11,6217.860329667254,935
34.0,4.8,Sunny,Jam ,1.0,1.0,No ,17,13611.16354777465,1290
27.0,5.0,Stormy,Jam ,1.0,1.0,No ,28,10279.92964518092,1315
30.0,4.9,Fog,Jam ,2.0,1.0,No ,30,7803.338533820035,1310
31.0,3.8,Sandstorms,Jam ,1.0,1.0,No ,41,11917.12870001259,1235
29.0,4.7,Windy,Medium ,0.0,1.0,No ,24,9435.201537430714,1070
34.0,4.9,Fog,Medium ,1.0,1.0,No ,30,10725.127399399225,1040
33.0,4.7,Windy,Low ,1.0,1.0,No ,25,1552.216563717113,580
29.0,4.7,Stormy,Medium ,1.0,1.0,No ,29,6053.660476427297,985
38.0,4.4,Windy,Jam ,1.0,1.0,No ,43,20183.481365845186,1315
20.0,4.3,Windy,Low ,0.0,0.0,No ,25,7772.523200443429,1405
29.0,4.6,Sandstorms,Low ,2.0,0.0,No ,13,4528.5707542187565,1370
31.0,4.9,Windy,Low ,1.0,1.0,No ,22,20887.400289948942,1375
37.0,5.0,Stormy,Jam ,1.0,1.0,No ,25,4469.362226704516,1235
32.0,5.0,Fog,Jam ,2.0,1.0,No ,28,4610.1203179882605,1295
30.0,4.6,Cloudy,Low ,1.0,0.0,No ,16,9055.4769335006,0
28.0,4.6,Cloudy,Medium ,1.0,2.0,No ,32,13613.850325840418,1065
36.0,4.2,Sandstorms,Low ,0.0,1.0,No ,23,3073.462803868858,565
27.0,4.2,Sandstorms,Low ,0.0,1.0,No ,29,9315.028811002956,1430
27.0,4.7,Stormy,Low ,1.0,1.0,No ,17,1465.2016012563977,640
21.0,5.0,Sandstorms,Jam ,0.0,1.0,No ,36,4632.302885852554,1275
24.0,4.5,Stormy,Low ,2.0,1.0,No ,12,7683.332672259472,1395
39.0,4.9,Cloudy,High ,1.0,1.0,No ,34,5958.965689667193,735
22.0,4.6,Cloudy,Low ,0.0,1.0,No ,24,3064.427093024872,655
27.0,4.5,Windy,Low ,0.0,1.0,No ,21,16827.472773146095,1390
34.0,4.8,Stormy,Medium ,1.0,1.0,No ,27,5860.255823072172,1015
25.0,5.0,Sandstorms,Low ,1.0,1.0,No ,12,1552.7001583674398,510
27.0,4.9,Windy,Medium ,1.0,1.0,No ,28,9435.201537430714,1105
29.0,4.7,Sunny,Medium ,0.0,1.0,No ,18,17077.949437324616,1140
27.0,4.8,Cloudy,Jam ,0.0,1.0,No ,45,12079.324698379554,1295
36.0,4.7,Sandstorms,Jam ,1.0,1.0,No ,30,4674.184358398377,1215
38.0,4.8,Windy,Medium ,2.0,1.0,No ,34,6054.765377624445,915
38.0,4.9,Sandstorms,Low ,1.0,1.0,No ,29,12463.962426993912,1330
35.0,4.8,Sunny,Jam ,0.0,0.0,No ,26,9263.056833399029,1320
35.0,3.9,Sunny,Jam ,1.0,1.0,No ,33,19975.15257949553,1220
25.0,4.8,Windy,Jam ,2.0,1.0,No ,26,14021.756535050492,1185
35.0,4.7,Sunny,Jam ,2.0,1.0,No ,24,4561.269432005461,1255
25.0,4.6,Sandstorms,High ,2.0,0.0,No ,10,1514.7873459323735,670
34.0,4.9,Windy,Low ,2.0,1.0,No ,20,20182.69322461139,1390
37.0,4.2,Sandstorms,Jam ,2.0,2.0,No ,41,19620.419296539985,1200
34.0,4.0,Sandstorms,High ,2.0,0.0,No ,34,1572.533729286321,695
21.0,4.9,Windy,Medium ,1.0,1.0,No ,22,11916.705005077658,1115
35.0,4.7,Stormy,Jam ,2.0,1.0,No ,29,9435.201537430714,1210
21.0,4.9,Sandstorms,Jam ,2.0,1.0,No ,21,13583.302501334016,1155
39.0,4.2,Sandstorms,Medium ,0.0,1.0,No ,48,13582.342704260105,1075
35.0,4.9,Stormy,Low ,2.0,1.0,No ,20,1512.5746930783428,630
36.0,4.9,Sunny,Low ,0.0,1.0,No ,28,7862.668167410368,1335
36.0,4.8,Sunny,Low ,0.0,1.0,No ,29,7790.426271963797,1425
30.0,4.0,Windy,Low ,0.0,1.0,No ,34,1552.216563717113,525
30.0,4.2,Windy,High ,2.0,1.0,No ,33,3040.5415100027917,715
21.0,4.9,Stormy,Jam ,2.0,0.0,No ,24,13763.896210757977,1305
38.0,4.4,Sunny,Jam ,0.0,1.0,No ,31,12161.009703058535,1165
37.0,4.9,Windy,Jam ,0.0,1.0,No ,39,7790.156595702849,1195
38.0,4.8,Sandstorms,Low ,0.0,0.0,No ,25,11007.734763744616,1425
37.0,4.9,Cloudy,Medium ,0.0,1.0,No ,46,12257.00312192057,1050
31.0,4.6,Windy,Jam ,0.0,1.0,No ,35,13582.337494192408,1175
34.0,4.6,Sunny,High ,1.0,0.0,No ,22,6146.622187550208,825
39.0,4.8,Windy,Jam ,2.0,1.0,No ,26,9055.4769335006,1155
35.0,4.6,Sandstorms,Low ,0.0,1.0,No ,22,20286.8821098789,1330
24.0,4.7,Cloudy,Jam ,0.0,0.0,No ,24,4561.26563284071,1195
26.0,4.3,Windy,Low ,0.0,1.0,No ,27,4544.2323569310765,0
29.0,4.5,Sandstorms,Jam ,2.0,0.0,No ,16,19362.698667934703,1215
35.0,4.9,Sunny,Medium ,1.0,1.0,No ,20,4663.544352411129,1030
22.0,4.8,Sandstorms,Jam ,0.0,0.0,No ,32,19363.21160672078,1270
37.0,4.7,Fog,Jam ,1.0,0.0,No ,37,10602.504075104976,1175
23.0,4.9,Fog,Low ,1.0,0.0,No ,14,4658.001279265391,1435
22.0,4.7,Stormy,Jam ,1.0,1.0,No ,27,7761.486237714825,1185
22.0,5.0,Windy,Medium ,0.0,1.0,No ,21,9326.616887755374,1035
26.0,4.5,Sunny,Low ,0.0,1.0,No ,15,9219.708856174128,1360
28.0,5.0,Sunny,Low ,2.0,1.0,No ,22,7862.668167410368,1410
35.0,4.9,Stormy,Low ,1.0,1.0,No ,25,3058.950642133055,515
24.0,4.9,Sandstorms,Medium ,1.0,1.0,No ,18,12253.528674537143,1125
39.0,4.8,Sandstorms,Low ,2.0,1.0,No ,27,19659.414837288296,1415
26.0,4.7,Fog,Medium ,1.0,0.0,No ,19,7719.209968291268,1030
37.0,4.3,Cloudy,Jam ,2.0,1.0,No ,36,9179.276688028636,1195
34.0,4.9,Cloudy,Jam ,1.0,2.0,No ,38,7601.304456856061,1160
28.0,4.8,Cloudy,Jam ,0.0,0.0,No ,39,10757.014337994882,1170
36.0,4.9,Fog,Medium ,1.0,1.0,No ,18,4530.125284019303,1070
26.0,4.8,Stormy,Low ,2.0,0.0,No ,18,3029.5246341921643,510
35.0,4.3,Stormy,Low ,0.0,1.0,No ,32,4561.267998364188,1400
24.0,4.7,Sunny,Low ,1.0,1.0,No ,24,3058.950642133055,650
29.0,4.9,Stormy,Jam ,2.0,1.0,No ,21,14152.80068944862,1230
34.0,4.8,Windy,Low ,2.0,1.0,No ,22,9059.724501609751,1425
21.0,4.5,Sandstorms,Medium ,1.0,1.0,No ,26,20177.74245119436,1095
32.0,4.2,Windy,Medium ,0.0,2.0,No ,44,14152.80068944862,1050
20.0,4.7,Sandstorms,Jam ,0.0,1.0,No ,30,17074.879617078197,1230
28.0,4.9,Sandstorms,Low ,0.0,1.0,No ,20,20442.92976252901,1410
35.0,4.7,Fog,Medium ,0.0,2.0,No ,37,10867.285240714487,1080
27.0,4.7,Fog,Low ,0.0,0.0,No ,24,12292.599798532463,1410
35.0,4.8,Sandstorms,Jam ,0.0,1.0,No ,30,7601.385733164932,1320
33.0,4.7,Cloudy,Low ,0.0,1.0,No ,25,1488.1222937797472,620
23.0,4.6,Fog,Jam ,2.0,1.0,No ,44,10867.473945951693,1230
39.0,4.6,Sandstorms,Low ,1.0,0.0,No ,22,3116.2385581768867,615
35.0,4.2,Cloudy,Medium ,2.0,2.0,No ,39,12485.077941758162,1105
23.0,4.9,Windy,Low ,1.0,0.0,No ,17,3104.5560524380962,560
35.0,4.6,Windy,Low ,1.0,0.0,No ,25,3018.8687420087144,495
38.0,4.6,Fog,Low ,1.0,1.0,No ,18,4656.902198106395,1340
28.0,4.2,Fog,Medium ,2.0,1.0,No ,39,12161.0162189127,1035
34.0,4.8,Fog,Jam ,2.0,1.0,No ,40,10867.285240714487,1155
34.0,4.2,Fog,Jam ,2.0,1.0,No ,37,7448.311138215936,1300
24.0,4.1,Cloudy,Jam ,2.0,1.0,No ,33,13768.718508386595,1300
20.0,4.5,Sandstorms,Jam ,2.0,0.0,No ,27,4674.153680097242,1310
26.0,5.0,Cloudy,Medium ,0.0,1.0,No ,31,20558.776677224803,1100
33.0,4.6,Windy,Medium ,2.0,1.0,No ,31,6146.243658393431,980
29.0,4.9,Sunny,Jam ,1.0,1.0,No ,10,9363.585454278844,1285
21.0,4.6,Sandstorms,High ,2.0,1.0,No ,23,3116.247995629967,700
25.0,4.5,Fog,Medium ,2.0,1.0,No ,26,12162.428272788049,1045
25.0,4.8,Sandstorms,Low ,1.0,1.0,No ,18,20253.258047708663,1345
20.0,4.9,Sunny,Low ,1.0,1.0,No ,29,11007.734763744616,1330
20.0,4.7,Sunny,Medium ,2.0,0.0,No ,10,4395.47235687439,1080
22.0,4.6,Windy,Low ,1.0,0.0,No ,12,13735.383556628709,1390
22.0,4.6,Sandstorms,Low ,0.0,0.0,No ,22,16115.029647263207,1390
37.0,4.6,Windy,Low ,1.0,1.0,No ,27,3145.067434621583,630
35.0,4.7,Sunny,Medium ,2.0,1.0,No ,16,4657.5915949523005,1060
25.0,5.0,Stormy,Jam ,2.0,0.0,No ,14,9220.581826479669,1235
34.0,4.8,Cloudy,Low ,2.0,0.0,No ,15,1498.1492967819884,490
27.0,4.4,Sandstorms,Low ,0.0,1.0,No ,24,1529.3087736834532,610
38.0,5.0,Sandstorms,Jam ,0.0,1.0,Yes ,47,8937.863682516157,1215
23.0,5.0,Sunny,Jam ,2.0,1.0,No ,20,19974.62742500737,1185
39.0,4.6,Sunny,Low ,1.0,1.0,No ,29,16852.688970823085,1345
27.0,5.0,Windy,Medium ,0.0,1.0,No ,28,8940.167719841354,1075
26.0,4.7,Sunny,Medium ,0.0,0.0,No ,16,16903.050893204163,1110
22.0,4.5,Stormy,Jam ,1.0,0.0,No ,16,20253.08886851953,1295
31.0,4.7,Sunny,Low ,1.0,0.0,No ,10,3073.6267316959006,655
31.0,4.7,Sunny,High ,0.0,1.0,No ,29,1514.7814055665174,705
28.0,4.0,Stormy,Low ,0.0,1.0,No ,20,1514.7927355664838,530
31.0,4.6,Sandstorms,Low ,2.0,1.0,No ,24,1558.1322344033663,630
21.0,5.0,Stormy,Jam ,2.0,0.0,No ,25,12421.24244290257,1310
21.0,4.9,Sandstorms,Jam ,2.0,1.0,No ,25,7772.252870923808,1215
26.0,5.0,Cloudy,Low ,0.0,0.0,No ,17,7763.504337468627,1350
21.0,4.8,Windy,Jam ,0.0,1.0,No ,31,20507.58678093407,1290
26.0,4.8,Fog,Low ,0.0,0.0,No ,22,13428.728629767382,0
21.0,4.6,Cloudy,Low ,0.0,1.0,No ,24,3087.779183156497,535
22.0,5.0,Windy,Jam ,1.0,1.0,No ,28,20442.92976252901,1280
20.0,4.9,Fog,Medium ,0.0,1.0,No ,32,20177.74245119436,1050
37.0,5.0,Stormy,Jam ,0.0,1.0,No ,44,7862.668167410368,1275
21.0,4.9,Sandstorms,Jam ,1.0,0.0,No ,13,7562.108717550265,1260
28.0,4.8,Sandstorms,Low ,0.0,0.0,No ,24,13789.066440485813,1415
23.0,4.6,Cloudy,High ,1.0,0.0,No ,20,6290.13467763468,795
37.0,4.0,Sandstorms,Medium ,0.0,1.0,No ,33,4596.317855297838,1070
20.0,4.7,Cloudy,Medium ,1.0,0.0,No ,16,9316.238098535407,1120
25.0,4.9,Cloudy,Medium ,2.0,1.0,No ,13,9179.538450826047,1135
21.0,4.5,Fog,Low ,0.0,0.0,No ,19,1468.9008987050615,570
35.0,3.5,Sandstorms,Jam ,2.0,1.0,No ,37,13789.707457540984,1240
